State,Municipality,Date,Deaths,Confirmed,Recovered,Active
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-15,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-17,0,6,6,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-18,0,4,4,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-19,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-20,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-21,0,3,3,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-22,0,3,3,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-23,0,2,2,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-24,0,4,4,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-25,0,2,2,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-27,0,3,3,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-28,0,7,7,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-29,0,2,2,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-30,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-05-31,0,2,2,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-01,1,3,2,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-02,0,4,4,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-03,0,12,12,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-04,1,4,3,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-06,0,3,3,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-07,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-08,0,4,4,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-09,1,7,6,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-10,0,4,4,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-11,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-12,0,1,1,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-13,0,7,7,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-14,2,15,13,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-15,0,19,19,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-16,0,4,4,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-17,0,2,2,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-18,0,19,19,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-19,1,20,19,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-20,1,19,18,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-21,0,16,16,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-22,2,23,21,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-23,1,8,7,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-24,1,8,7,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-25,1,4,3,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-26,1,67,66,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-27,1,10,9,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-28,0,29,29,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-29,1,48,47,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-06-30,1,42,41,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-01,0,20,20,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-02,0,92,92,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-03,0,38,38,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-04,0,64,64,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-05,0,23,23,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-06,2,92,90,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-07,0,67,67,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-08,3,42,39,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-09,1,18,17,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-10,2,99,97,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-11,1,49,48,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-12,0,8,8,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-13,1,43,42,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-14,4,22,18,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-15,5,69,64,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-16,2,16,14,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-17,2,23,21,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-18,0,56,56,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-19,4,21,17,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-20,0,50,50,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-21,3,52,49,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-22,1,17,16,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-23,6,72,66,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-24,2,27,25,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-25,1,234,233,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-26,4,21,17,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-27,1,104,103,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-28,6,25,19,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-29,5,127,122,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-30,3,34,31,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-07-31,0,6,6,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-01,8,133,125,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-02,1,112,111,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-03,4,23,19,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-04,0,11,11,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-05,13,129,116,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-06,2,43,41,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-07,1,13,12,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-08,2,19,17,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-09,2,7,5,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-10,4,47,43,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-11,4,18,14,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-12,0,11,11,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-13,3,79,76,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-14,1,40,39,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-15,3,71,68,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-16,2,17,15,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-17,1,19,18,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-18,0,25,25,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-19,3,19,16,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-20,1,26,25,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-21,3,12,9,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-22,1,15,14,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-23,1,13,12,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-24,1,28,27,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-25,1,13,12,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-26,0,9,9,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-27,1,8,7,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-28,1,9,8,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-29,0,12,12,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-30,0,9,9,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-08-31,0,17,17,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-01,0,14,14,0
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-02,1,13,1,11
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-03,0,13,0,13
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-04,1,9,0,8
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-05,0,6,0,6
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-06,0,11,0,11
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-07,0,3,0,3
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-08,0,3,0,3
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-09,0,3,0,3
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-10,0,5,0,5
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,2020-09-12,0,1,0,1
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-06,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-19,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-22,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-23,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-24,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-26,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-06-27,0,2,2,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-07-03,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-07-08,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-07-25,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-08-30,0,1,1,0
COAHUILA DE ZARAGOZA,PROGRESO,2020-09-04,0,1,0,1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-03-31,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-04-02,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-04-08,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-04-10,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-04-12,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-04-13,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-05-08,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-05-11,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-05-16,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-05-22,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-05-26,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-05-28,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-07,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-09,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-11,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-16,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-17,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-18,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-19,1,2,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-21,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-23,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-24,1,1,0,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-26,0,3,3,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-27,1,1,0,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-29,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-06-30,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-01,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-02,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-04,1,2,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-05,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-06,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-07,1,1,0,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-09,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-12,1,3,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-13,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-14,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-15,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-17,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-18,0,4,4,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-20,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-23,0,4,4,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-24,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-25,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-26,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-27,1,2,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-28,2,4,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-30,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-07-31,1,2,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-01,0,4,4,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-02,1,1,0,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-03,1,3,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-04,1,1,0,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-05,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-07,0,5,5,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-08,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-10,1,4,3,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-11,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-12,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-13,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-14,0,4,4,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-15,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-20,1,1,0,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-21,1,3,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-23,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-24,1,5,4,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-25,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-26,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-28,0,2,2,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-29,0,1,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-08-30,2,3,1,0
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-09-02,0,1,0,1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-09-03,1,2,0,1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-09-05,0,1,0,1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-09-06,0,1,0,1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,2020-09-09,0,1,0,1
COAHUILA DE ZARAGOZA,SABINAS,2020-04-12,0,1,1,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-10,0,1,1,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-14,0,1,1,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-20,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-21,0,1,1,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-25,0,2,2,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-26,0,2,2,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-27,0,3,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-28,0,3,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-30,0,2,2,0
COAHUILA DE ZARAGOZA,SABINAS,2020-05-31,0,1,1,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-01,0,3,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-02,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-03,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-04,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-05,0,2,2,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-06,0,2,2,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-07,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-08,0,15,15,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-09,0,12,12,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-10,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-11,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-12,0,15,15,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-13,0,15,15,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-14,0,11,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-15,1,12,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-16,1,20,19,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-17,1,8,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-18,1,8,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-19,0,21,21,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-20,0,11,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-21,0,11,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-22,1,20,19,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-23,1,15,14,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-24,0,15,15,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-25,1,10,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-26,1,10,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-27,3,11,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-28,1,11,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-29,0,17,17,0
COAHUILA DE ZARAGOZA,SABINAS,2020-06-30,0,18,18,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-01,0,10,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-02,1,12,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-03,0,13,13,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-04,1,10,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-05,0,7,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-06,0,10,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-07,3,7,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-08,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-09,3,15,12,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-10,0,16,16,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-11,0,7,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-12,1,5,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-13,1,9,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-14,0,14,14,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-15,1,7,6,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-16,1,5,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-17,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-18,1,9,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-19,0,7,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-20,1,19,18,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-21,0,11,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-22,2,21,19,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-23,1,13,12,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-24,3,18,15,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-25,0,20,20,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-26,1,12,11,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-27,1,16,15,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-28,0,10,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-29,0,9,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-30,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-07-31,2,5,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-01,0,7,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-02,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-03,1,4,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-04,1,8,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-05,2,6,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-06,1,4,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-07,1,7,6,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-08,0,7,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-09,1,7,6,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-10,1,8,7,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-11,0,5,5,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-12,0,3,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-13,0,5,5,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-14,0,9,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-15,1,6,5,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-16,1,6,5,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-17,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-18,0,9,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-19,0,6,6,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-20,0,9,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-21,0,3,3,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-22,0,8,8,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-23,1,10,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-24,0,13,13,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-25,1,11,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-26,0,4,4,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-27,0,9,9,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-28,0,10,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-29,0,10,10,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-30,1,6,5,0
COAHUILA DE ZARAGOZA,SABINAS,2020-08-31,0,5,5,0
COAHUILA DE ZARAGOZA,SABINAS,2020-09-01,0,6,6,0
COAHUILA DE ZARAGOZA,SABINAS,2020-09-02,0,8,0,8
COAHUILA DE ZARAGOZA,SABINAS,2020-09-03,0,2,0,2
COAHUILA DE ZARAGOZA,SABINAS,2020-09-04,0,7,0,7
COAHUILA DE ZARAGOZA,SABINAS,2020-09-05,0,6,0,6
COAHUILA DE ZARAGOZA,SABINAS,2020-09-06,0,1,0,1
COAHUILA DE ZARAGOZA,SABINAS,2020-09-07,0,4,0,4
COAHUILA DE ZARAGOZA,SABINAS,2020-09-08,0,2,0,2
COAHUILA DE ZARAGOZA,SABINAS,2020-09-09,0,2,0,2
COAHUILA DE ZARAGOZA,SABINAS,2020-09-10,0,2,0,2
COAHUILA DE ZARAGOZA,SABINAS,2020-09-13,0,1,0,1
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-03-29,1,1,0,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-01,0,1,1,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-13,1,1,0,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-16,0,1,1,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-20,0,1,1,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-23,0,2,2,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-24,0,1,1,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-25,0,4,4,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-26,0,1,1,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-28,0,1,1,0
COAHUILA DE ZARAGOZA,SACRAMENTO,2020-04-29,0,2,2,0
